Gene,Symbol,Ure,Ure,Ure,Ure_DMXAA,Ure_DMXAA,Ure_DMXAA,Ure_RT,Ure_RT,Ure_RT,Ure_RT_DMXAA,Ure_RT_DMXAA,Ure_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA,PBS_RT_DMXAA
ENSMUSG00000024589,Nedd4l,99.57615076,89.83390929,94.44754817,93.18600134,88.45280994,86.28842918,87.30831446,79.91192904,82.51157272,73.80917122,77.71679538,81.98223595,87.0241553,80.05759088,80.86536661
ENSMUSG00000032845,Alpk2,0.937432382,1.33087273,0.960076729,1.590524119,1.355199209,2.689360856,1.086947387,3.181629557,2.673423564,4.020107365,2.548091652,4.372385917,2.092986014,3.438899952,3.350230461
ENSMUSG00000032688,Malt1,32.13309886,35.63109264,41.58332331,39.24852165,55.92802891,43.08699415,38.0137816,57.79960362,39.65578286,64.85773215,58.8715342,73.88338476,45.56834461,63.27575911,42.69901568
ENSMUSG00000042439,Zfp532,32.18517844,31.88045131,29.34234502,37.61121741,28.56342949,31.29958273,33.46035335,29.27099192,34.75450633,30.39201168,28.50677535,32.79289438,31.87213789,31.86713955,36.81968967
ENSMUSG00000024516,Sec11c,36.71610161,36.47801165,38.9431123,36.34815414,39.82200754,37.07884755,42.68471767,51.22423587,39.9798342,42.93474666,46.0779907,46.50628658,44.20973965,45.16421937,48.61118708
ENSMUSG00000024517,Grp,6.249549211,6.714857866,10.62084881,7.905840475,4.847443326,8.354184788,6.022276064,3.128602398,2.91646207,1.661644377,1.592557282,0.993724072,3.855500551,0.825335988,1.905033007
ENSMUSG00000041891,Lman1,131.3446926,132.8452962,123.1898452,119.5232095,124.1570968,112.2665106,120.9155526,127.7954539,129.1749658,130.3050801,116.8937045,124.7620573,129.4713804,125.5886262,130.2319978
ENSMUSG00000046318,Ccbe1,18.95696594,19.96309095,11.40091115,20.86393403,20.58860337,26.37862457,22.62025644,20.41545632,16.36459272,22.45899981,19.53536933,18.08577811,15.86263084,21.0919197,21.61227101
ENSMUSG00000024521,Pmaip1,17.81121525,15.60750747,19.32154416,18.47814786,14.12534561,19.7410531,19.53567601,24.71065623,25.07347251,19.51092108,18.36749399,15.40272312,23.94082247,19.48709973,20.19991895
ENSMUSG00000024524,Gnal,6.301628788,5.746950426,5.940474758,6.549216962,5.99415035,6.351469257,6.13978389,5.408770247,5.427859963,6.64657751,7.272678256,6.856696098,5.7648913,6.098315915,6.339161558
ENSMUSG00000109901,Chmp1b,75.25498842,68.47945139,76.44610951,69.60882028,69.79275929,74.72989954,73.82429146,83.41172155,78.37991812,75.79242419,76.76126101,77.51047763,74.02561058,85.7890908,74.36197807
ENSMUSG00000062526,Mppe1,15.20723641,16.45442648,16.32130439,20.44291294,18.19094323,18.36776245,20.32885384,18.13528847,17.82282376,20.47574685,19.26994312,18.43358154,16.30325947,16.46086777,17.99927738
ENSMUSG00000024525,Impa2,4.791321062,5.262996706,5.520441189,6.50243684,6.723873001,5.779264819,4.876574764,4.719417176,4.941782951,5.092135996,4.087563691,5.117678971,4.259410133,4.355939939,4.664046328
ENSMUSG00000046415,B430212C06Rik,0.468716191,0.48395372,0.420033569,0.42102109,0.833968744,0.743865769,0.763800867,0.318162956,0.729115517,0.268007158,0.159255728,0.298117222,0.330471476,0.320963996,0.426990157
ENSMUSG00000024526,Cidea,6.978663286,5.746950426,5.700455576,4.584451873,4.586828094,7.266996357,5.816637369,2.598330805,7.412674427,4.984933132,2.919688351,2.434623977,6.242238988,2.980379958,6.010707591
ENSMUSG00000001473,Tubb6,45.98626628,49.84723317,50.88406661,32.83964505,49.62114028,43.25865548,38.98322116,58.64803817,43.78743746,52.74380863,53.19141323,58.82846507,60.36612292,64.78887509,55.67294736
ENSMUSG00000024527,Afg3l2,47.39241485,48.63734887,51.42410977,54.21816042,50.55935512,49.15236119,49.91144894,47.51233472,48.44567549,49.90293276,48.09522993,48.89122435,47.47773536,49.7494193,51.96141754
ENSMUSG00000024533,Spire1,26.56058415,24.13719179,21.72173598,18.85238883,19.80675768,21.34322552,22.88464904,26.51357964,26.04562654,22.67340554,22.24271671,23.50157431,27.68616586,25.67711964,24.30559354
ENSMUSG00000073542,Cep76,10.93671112,12.52230251,10.32082483,10.10450617,10.89371672,14.07622916,12.27956778,13.57495278,13.89370125,10.72028631,10.56396331,10.78190618,13.51261146,10.82107185,11.79149741
ENSMUSG00000024537,Psmg2,13.01989419,11.19142978,13.501079,11.64825017,12.40528507,13.67568606,11.28075126,10.92359481,11.17977127,11.52430778,9.926940393,9.042889056,12.92510661,10.86692385,11.56157963
ENSMUSG00000024539,Ptpn2,20.72767155,20.38655046,25.80206208,21.37851537,21.31832603,22.25875262,20.68137731,27.78623146,24.02030566,23.7990356,23.88835923,25.09153282,25.92365133,23.79718767,25.09388306
ENSMUSG00000097835,Gm26910,1.041591535,1.33087273,1.140091115,1.450183756,1.303076163,1.8310542,1.498224777,1.166597504,0.769621935,0.643217178,0.690108156,0.794979258,1.02813348,0.68777999,1.215279677
ENSMUSG00000079614,Seh1l,77.23401233,73.37948281,67.02535661,76.20481736,74.53595652,74.95878132,77.70204971,72.2760181,76.75966141,72.95154831,72.51444159,70.55440912,73.43810574,72.26275099,71.99710951
ENSMUSG00000024542,Cep192,24.47740108,24.25818022,16.98135714,26.66466906,24.39358577,22.54485484,26.08673729,28.79374749,27.98993458,28.56956301,29.83390642,29.26517392,25.44630364,26.64001163,27.72151479
ENSMUSG00000024544,Ldlrad4,30.72695029,26.37547775,18.42147223,27.69383172,28.61555254,27.52303345,29.08318685,27.62714999,28.92158219,30.01680166,30.63018506,32.84258058,29.26508514,28.97846359,28.21419574
ENSMUSG00000038121,Fam210a,56.50634078,55.95714889,44.4035487,48.18352479,49.04778677,48.17961364,49.38266373,46.71692733,59.54443392,45.77562253,44.91011536,44.41946602,53.35278382,52.08787127,49.82646675
ENSMUSG00000009535,Rnmt,19.37360255,20.08407938,19.38154896,22.17377743,22.04804868,23.68926371,22.67901035,24.60460191,22.88612596,25.19267282,25.05623457,23.25314329,21.26033161,23.75133567,21.02105387
ENSMUSG00000007480,Mc5r,0.15623873,0.84691901,0.240019182,0.79526206,0.521230465,0.801086213,0.940062605,0.424217274,0.364557759,0.589615747,0.424681942,0.298117222,0.367190529,0.183407997,0.68975333
ENSMUSG00000053477,Tcf4,216.807278,226.7928121,230.2384005,255.4662416,205.5732955,228.5384524,234.3399813,244.6142858,232.58785,252.2483368,248.4920213,261.597862,234.5245907,259.9349844,278.2333552
ENSMUSG00000038903,Ccdc68,31.87270098,27.10140833,30.78246011,24.09176239,21.31832603,24.89089303,24.94103599,19.19583166,25.60005594,19.45731965,19.53536933,18.53295395,25.26270837,18.24909574,22.40056053
ENSMUSG00000024511,Rab27b,36.9764995,33.33231247,32.82262316,31.67014202,27.36459942,26.09252235,28.08437033,21.26389087,27.86841533,19.99333396,21.12792661,22.65690884,26.29084185,24.76007965,19.7729288
ENSMUSG00000044906,4930503L19Rik,21.09222859,24.74213394,18.00143866,19.08628943,16.26239051,18.42498289,20.8282621,19.72610325,18.99750987,17.09885666,21.76494952,18.98012978,20.81970298,18.01983575,21.94072498
ENSMUSG00000079608,Stard6,1.874864763,1.270378515,1.860148662,1.590524119,1.094583977,0.858306656,1.586355646,1.325678982,1.093673276,1.661644377,1.274045826,1.341527497,1.358604956,1.100447985,1.806496817
ENSMUSG00000038425,Poli,6.822424555,7.077823156,5.460436394,8.560762171,7.662087838,7.095335026,6.786076931,4.984552973,6.116469062,7.236193257,8.281297868,7.601989152,5.397700772,5.593943922,7.225987268
ENSMUSG00000024513,Mbd2,159.1551866,169.2023194,193.5154656,175.5657947,159.2880302,173.7784877,177.231178,175.7320059,177.4586156,162.1443304,160.6890298,158.4989895,176.5819252,167.5432057,155.1616539
ENSMUSG00000037253,Mex3c,81.60869678,75.85974563,68.10544293,66.38099192,66.76962259,73.35660889,69.00647061,81.60879813,82.95714331,66.3049708,72.0366744,67.02668866,83.71944054,74.64705495,74.52620505
ENSMUSG00000024515,Smad4,113.0126816,103.0821424,89.76717412,102.4016852,94.75969857,101.8523899,103.5537714,99.95619525,106.1673206,96.16096817,90.88193558,91.67104565,105.7875913,94.45511868,94.13490687
ENSMUSG00000036941,Elac1,24.78987854,23.53224964,23.04184149,30.92166008,25.85303107,26.37862457,27.79060077,21.05178223,24.87094043,23.95983989,22.82665438,23.99843634,21.51736498,22.78844368,23.55014941
ENSMUSG00000024556,Me2,27.28969822,28.1903042,27.78222033,30.7345396,27.36459942,32.84453472,32.40278292,34.73278933,32.81019828,38.32502355,36.25722079,33.33944262,35.87451465,38.46982746,32.45125191
ENSMUSG00000024558,Mapk4,1.406148572,0.96790744,1.500119888,0.748481938,0.469107419,1.8310542,1.1457013,0.901461708,0.769621935,1.340035788,1.433301554,1.043410276,0.77110011,0.458519994,0.722598727
ENSMUSG00000036223,Ska1,0.572875344,0.544447935,0.900071933,0.654921696,0.781845698,0.801086213,0.205638695,0.636325911,0.607596264,0.750420041,0.690108156,0.347803425,0.954695375,0.825335988,0.68975333
ENSMUSG00000024560,Cxxc1,73.11972577,76.04122827,77.76621501,71.94782634,74.69232566,75.81708797,75.26376233,72.70023538,62.42038957,60.03360332,68.69230411,63.59834062,72.2998151,66.39369507,71.1102838
ENSMUSG00000024561,Mbd1,50.67342819,61.52261667,49.02391795,51.41135315,52.85276917,53.72999669,58.636405,52.54991485,42.41021926,48.88450556,59.6147276,55.44980322,59.30127038,64.65131909,60.2056121
ENSMUSG00000035394,Cfap53,5.572514713,4.537066126,6.420513122,5.192593448,4.169843721,4.692076388,5.904768239,7.901046733,6.319001151,7.611403278,5.839376702,6.111403044,9.73054901,6.648539907,7.948585995
ENSMUSG00000025885,Myo5b,154.676343,132.240354,129.1903248,137.6738966,144.3287158,148.0865084,135.3102612,120.4777059,134.8053579,124.8913355,124.431809,125.6564089,127.7088659,122.2414303,109.6707795
ENSMUSG00000036880,Acaa2,88.48320091,88.56353078,107.10856,113.5821342,102.4217864,112.7242742,104.2588183,91.4188226,99.44325529,99.69866265,84.61787693,93.55912139,88.12572689,98.49009462,92.49263703
ENSMUSG00000053846,Lipg,81.92117424,76.04122827,73.8659033,55.15376284,41.17720675,45.20415057,49.35328677,28.89980181,38.11653899,29.31998305,36.52264701,22.95502607,60.62315629,27.09853162,37.37806141
ENSMUSG00000062328,Rpl17,304.1968078,308.2785197,415.7732283,351.739731,350.8402261,356.8266873,326.4073627,327.60179,307.4032034,327.3975438,300.8340706,285.9441018,325.5878418,317.3416876,291.9955764
ENSMUSG00000036299,BC031181,75.04667011,69.56834726,88.38706382,63.9016455,66.76962259,63.62913346,64.8349428,68.93530707,69.26597415,62.3920663,64.97633712,62.65430275,76.30219186,71.666675,67.43159937
ENSMUSG00000035765,Dym,34.7370777,37.20394223,38.22305476,31.06200045,33.51511891,35.81999779,30.87518119,31.33905114,33.57982022,34.30491618,31.054867,31.99791512,36.38858139,34.29729552,32.71401509
ENSMUSG00000092569,Gm20544,2.551899261,3.690147116,2.160172639,3.461728965,3.752859349,2.803801744,3.260842162,2.704385123,1.944308046,2.733673008,2.972773594,3.378661845,2.129705066,2.659415963,2.824704114
ENSMUSG00000025880,Smad7,146.1352924,131.4539292,156.7325259,126.9144687,105.4970462,92.69711888,116.9790404,104.7286396,127.1901514,97.60820682,104.4717577,83.02564623,131.0135806,88.63191476,131.7100407
ENSMUSG00000052928,Ctif,31.56022352,32.60638189,25.08200453,27.60027148,27.99007598,20.59935975,23.50156513,26.51357964,27.26081907,26.26470145,25.05623457,26.92992235,30.51353293,24.39326366,24.00998497
ENSMUSG00000044646,Zbtb7c,4.218445717,2.903722321,3.180254163,3.22782836,3.804982396,3.261565294,2.967072598,4.719417176,3.524058334,6.003360332,4.140648934,5.018306564,5.544576983,5.181275927,3.974292997
ENSMUSG00000024563,Smad2,53.06908872,49.72624474,46.9837549,48.74488624,49.67326333,47.95073187,48.09007765,50.16369268,56.95202319,49.36691844,48.94459381,49.28871398,55.92311752,55.71017922,51.89572674
ENSMUSG00000090000,Ier3ip1,39.8929558,38.23234389,46.02367818,36.30137402,36.06914819,41.42760128,37.92565073,41.78540151,39.61527644,35.91295913,36.73498798,37.31433891,40.9050249,40.07464744,41.38519981
ENSMUSG00000025421,Hdhd2,33.85172489,33.99774884,35.52283896,34.28982881,32.68115017,34.33226625,35.10546291,32.77078444,36.45577587,33.17928612,31.95731613,33.73693225,36.42530045,35.3977435,33.04246905
ENSMUSG00000025420,Katnal2,2.447740108,1.996309095,1.980158253,2.479346421,1.772183582,2.803801744,2.497041295,2.757412283,2.065827299,2.46566585,2.919688351,1.888075737,2.753928965,1.604819978,2.890394907
ENSMUSG00000025423,Pias2,58.64160343,60.25223815,51.0040762,59.0365129,53.99947619,56.47657799,56.02185588,56.79208759,61.00266495,49.84933132,53.24449847,52.12082758,56.40046521,54.74728723,52.97962483
ENSMUSG00000025427,Rnf165,0.260397884,0.544447935,0.300023978,0.046780121,0.364861326,0.343322663,0.616916085,0.530271593,0.567089847,0.643217178,1.486386797,1.540272312,0.51406674,0.641927991,0.525526347
ENSMUSG00000047466,8030462N17Rik,29.32080171,28.73475213,23.40187026,25.72906663,24.70632405,25.29143614,27.55558511,25.08184634,27.62537683,21.81578263,22.40197244,25.09153282,27.02522291,25.26445165,25.55371861
ENSMUSG00000041840,Haus1,5.207957676,4.658054556,6.840546691,7.344479021,7.974826117,7.266996357,7.608631711,6.363259114,6.521533239,8.201019024,8.12204214,7.502616745,6.132081829,7.932395889,7.258832665
ENSMUSG00000025428,Atp5a1,506.6301227,500.529135,551.8040997,506.0205705,524.409971,560.531467,486.7467908,494.8494504,517.347966,499.7797476,490.9854101,491.3965537,515.4253451,514.6886928,500.3667729
ENSMUSG00000025429,Pstpip2,4.843400639,4.960525631,4.680374052,4.771572358,5.99415035,5.95092615,5.992899108,4.878498654,4.010135346,5.788954605,4.883842332,4.81956175,5.214105507,5.410535924,5.649408228
ENSMUSG00000039840,Epg5,38.90344384,33.33231247,27.90222992,38.78072044,39.09228489,37.65105199,40.7752155,35.95241399,34.67349349,39.7722622,38.53988623,36.17155623,33.63465243,35.9021155,35.34164682
ENSMUSG00000059336,Slc14a1,1.666546456,1.81482645,2.880230186,5.192593448,3.023136698,3.032683519,3.202088249,16.43841938,3.281019828,14.41878508,16.72185146,21.46443996,7.968034473,27.37364362,13.07246788
ENSMUSG00000024548,Setbp1,50.15263242,39.56321662,31.38250806,54.45206102,43.31425166,50.52565184,49.58830242,39.92945094,43.13933478,40.20107365,40.55712546,35.67469419,37.1596815,32.14225155,35.5715646
ENSMUSG00000056214,Pard6g,64.37035687,61.28063981,57.18457014,61.98366053,45.24280438,52.87169003,52.20285154,49.20920381,59.86848526,43.57796384,45.75947924,32.19665994,58.23641785,42.32139541,48.15135152
ENSMUSG00000053950,Adnp2,32.4976559,32.48539346,31.80254163,35.64645232,31.79505838,36.73552489,34.78231639,30.75575238,29.44816562,31.08883029,30.41784409,35.42626317,30.29321862,31.08765556,34.38913032
ENSMUSG00000024570,Rbfa,17.7070561,17.60381657,21.24169762,21.56563585,20.171619,21.51488685,18.77187515,19.72610325,17.57978525,21.97658693,19.64153982,18.38389533,19.71813139,18.47835574,18.36057674
ENSMUSG00000024571,Gm16286,54.94395348,56.19912575,63.30505929,55.99580502,55.82378282,60.31034772,54.78802371,56.63300611,55.00771514,54.99506875,59.19004566,58.48066164,58.12626069,56.8106272,51.73149976
ENSMUSG00000057130,Txnl4a,21.76926308,20.74951575,22.26177914,13.28555441,15.84540614,15.10619715,16.27483385,19.08977734,19.20004196,14.41878508,15.18237942,16.64487821,23.16972236,17.10279576,19.90431038
ENSMUSG00000078963,Hsbp1l1,0.520795768,0.423459505,0.54004316,0.982382544,1.19883007,1.37329065,0.675669997,0.477244434,0.526583429,0.643217178,0.424681942,0.397489629,0.367190529,0.366815995,0.558371743
ENSMUSG00000034006,Pqlc1,54.0065211,59.10284807,68.5854813,62.49824186,64.4240855,52.24226515,51.90908198,56.95116907,55.85834992,49.20611415,53.7753509,51.77302416,57.72235111,53.05076326,51.04174643
ENSMUSG00000059852,Kcng2,2.08318307,2.117297525,1.380110297,1.730864483,1.250953116,2.174376863,1.498224777,1.749896256,2.673423564,1.608042946,0.902449127,1.639644719,1.799233591,2.15504397,2.594786337
ENSMUSG00000033323,Ctdp1,34.63291854,35.26812735,36.60292528,33.86880772,32.47265798,36.27776134,36.89745725,37.96744605,35.07855767,31.83925033,31.53263419,34.08473567,35.94795276,35.7187075,34.32343952
ENSMUSG00000033016,Nfatc1,75.56746588,71.746139,51.84414334,62.68536235,57.28322812,61.62641792,62.63167107,72.91234401,72.74952607,61.80245056,58.1283408,58.28191683,72.9974771,61.48753114,68.1541981
ENSMUSG00000024566,Atp9b,76.34865953,74.58936711,75.72605197,78.96484451,80.21736859,80.45194392,83.25429447,82.72236848,82.79511764,86.88792051,85.30798509,87.00054251,80.0108162,85.23886681,78.59903424
ENSMUSG00000041607,Mbp,69.89079201,68.05599189,76.08608074,73.21088961,79.3312768,81.13858924,78.02519623,72.5411539,75.66598814,75.68522132,72.24901537,76.46706735,74.98030596,77.48987891,70.0592311
ENSMUSG00000041258,Zfp236,63.48500407,60.19174394,45.42363022,52.25339533,53.68673791,50.92619494,59.1064363,51.06515439,56.7494911,46.79404973,46.39650216,45.21444528,51.22307875,48.23630332,50.84467405
ENSMUSG00000097141,Gm10524,5.676673867,6.049421501,4.44035487,7.671939869,6.932365187,7.438657688,8.078663013,7.317747981,7.250648756,6.592976078,6.901081557,6.111403044,6.058643723,6.006611916,5.091036484
ENSMUSG00000058881,Zfp516,46.40290289,48.7583373,36.3029013,52.15983509,47.79683366,46.52022077,44.65297375,48.89104086,44.71908507,43.5243624,42.99904662,45.91005213,44.7972445,46.95244734,46.04924614
ENSMUSG00000046982,Tshz1,72.96348704,75.37579191,63.66508806,56.6039466,56.29289024,57.2776642,62.13226281,63.57956398,67.68622386,56.87111886,53.08524274,54.55545156,68.51775265,63.45916711,64.31128669
ENSMUSG00000049090,Zadh2,58.53744428,60.67569766,64.4451504,60.29957617,56.18864415,58.5937344,58.57765108,56.84511475,58.49126706,53.22622151,57.49131789,54.40639295,59.37470849,57.2691472,55.57441117
ENSMUSG00000048410,Zfp407,24.06076446,20.20506781,17.28138111,24.325663,24.23721663,23.00261839,21.59206296,20.62756496,23.04815163,22.56620267,19.32302836,21.81224338,21.99471267,23.38451967,20.85682689
ENSMUSG00000024644,Cndp2,102.0759704,102.5376944,126.4301042,96.32026946,122.9582667,109.0621658,102.1143005,127.4772909,106.3293463,128.1610228,123.2108484,139.0219977,119.7775505,156.8596898,106.5833122
ENSMUSG00000024646,Cyb5a,198.0065508,186.6246533,212.5969906,170.3264211,164.6567039,188.1408191,194.3285667,177.3758478,181.9953344,168.3620964,172.7393799,153.9278588,199.4211761,189.4604613,179.0731027
ENSMUSG00000034391,Fbxo15,0.572875344,0.48395372,0.480038364,0.561361454,0.312738279,0.858306656,0.675669997,0.318162956,0.6886091,0.643217178,0.637022913,0.496862036,0.330471476,0.366815995,0.59121714
ENSMUSG00000024645,Timm21,17.13418075,15.90997855,18.54148182,18.15068701,14.33383779,15.39229937,17.47928906,14.37036017,16.44560556,15.54441514,14.81078273,13.41527497,15.23840694,15.63553178,16.38985294
ENSMUSG00000050321,Neto1,0.937432382,0.60494215,0.120009591,0.467801212,0.364861326,0.743865769,0.705046954,0.477244434,0.729115517,0.69681861,0.902449127,0.596234443,0.734381057,0.550223992,0.952516504
ENSMUSG00000056153,Socs6,34.68499812,37.38542488,34.08272386,35.74001256,36.32976342,32.32955072,33.48973031,34.83884365,37.18489139,33.87610473,31.16103749,34.97908734,36.64561476,35.9938195,32.18848874
ENSMUSG00000023066,Rttn,10.83255197,11.73587771,8.100647397,12.39673211,10.94583977,11.32964786,11.54514387,7.37077514,9.883565902,9.862663402,8.971406024,9.490064889,8.44538216,9.124547872,9.689392019
ENSMUSG00000034028,Cd226,5.155878099,6.170409931,4.320345279,6.08141575,5.212304652,6.008146594,7.461746929,4.878498654,5.184821457,4.609723112,4.990012818,4.471758325,5.287543613,3.393047952,4.631200931
