"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000043421",1339.11471995527,1.09945702369041,0.331760733299893,3.31400588838391,0.000919695704028396,0.0143619334531191
"ENSMUSG00000051855",357.828043337797,-1.11665282057061,0.208147558890832,-5.36471735013843,8.10760779809017e-08,1.17874832340337e-05
"ENSMUSG00000038600",95.3393285440671,1.79162932959764,0.302058097478566,5.93140639020537,3.00350784488868e-09,7.93430336512743e-07
"ENSMUSG00000029829",26.8265122353663,2.52981043821535,0.521800803435167,4.84823024717645,1.24567771176507e-06,9.90960123062166e-05
"ENSMUSG00000108084",65.8485467038124,-1.69455869512734,0.430340510991667,-3.93771595247315,8.22608890902834e-05,0.00256213996919662
"ENSMUSG00000029811",110.076033349733,-2.05346852544405,0.324879790165066,-6.32070257248292,2.60376754488129e-10,1.23209101872191e-07
"ENSMUSG00000029816",5269.71026233714,-2.32871963768161,0.638384243018563,-3.64783382915341,0.00026446058155225,0.00590745391772013
"ENSMUSG00000029819",73.4992425152384,-3.8096824657785,0.916162937040283,-4.15830231911138,3.20621519917423e-05,0.00127230163138996
"ENSMUSG00000029919",188.448785081239,-1.68566294122891,0.308720937738982,-5.46015101396883,4.75729754399625e-08,7.7894973863589e-06
"ENSMUSG00000076501",160.55641920716,-1.79192992980925,0.612620374088996,-2.92502503279287,0.00344428515305883,0.0367304501745519
"ENSMUSG00000096336",543.242092173945,-2.82749277893262,0.815551775701177,-3.46696906704869,0.000526362459664306,0.0096413310218752
"ENSMUSG00000094491",59.9461453035938,-3.23346057881564,1.03497782670579,-3.12418343212952,0.0017829926581134,0.0231602595401674
"ENSMUSG00000076508",210.351150368185,-1.98449128754264,0.571217449646823,-3.4741433210236,0.000512487215662841,0.00947707992560726
"ENSMUSG00000076512",20.6081953687256,-2.48129172412428,0.880421092853214,-2.81830108827024,0.00482785141915886,0.0464243650424028
"ENSMUSG00000094872",196.302143117208,-1.96963660448972,0.628921567785342,-3.13176826074754,0.00173756965958379,0.0227517064234205
"ENSMUSG00000094335",698.584979060192,-2.54777384223929,0.577316269434091,-4.41313362732134,1.01885066402985e-05,0.000531978837426114
"ENSMUSG00000095771",304.99524536168,-2.45157183581237,0.496746139798792,-4.9352609701313,8.00436575968763e-07,7.06772924278178e-05
"ENSMUSG00000093861",842.025533343578,-2.27020715841856,0.46943540478683,-4.83603736588522,1.32453033825085e-06,0.000103898623974886
"ENSMUSG00000105606",158.375207415328,-1.70412476278499,0.545531169001016,-3.123789912693,0.00178537883581999,0.0231618569739263
"ENSMUSG00000076522",486.274501312167,-2.55573499359081,0.685029608218226,-3.73083873007814,0.000190843363139582,0.00467136911371416
"ENSMUSG00000076523",373.584028103079,-2.04929440724861,0.559094323712261,-3.66538224470202,0.000246969429682983,0.00562097089285224
"ENSMUSG00000096515",73.2894468278449,-1.87174736392205,0.557479826595286,-3.35751586806904,0.000786462291469183,0.0128275498507038
"ENSMUSG00000076525",24.0827492365686,-4.91687633225804,1.4297544879061,-3.43896548242971,0.00058394168428214,0.0103338683162836
"ENSMUSG00000076526",67.9875406561238,-1.68228035899731,0.454731536217934,-3.69950228873297,0.000216022692362538,0.00506003153707528
"ENSMUSG00000094420",671.998001014118,-2.22872797965633,0.704203218006948,-3.16489320506674,0.00155139882450591,0.0210346804433084
"ENSMUSG00000076536",39.6026896583317,-3.97161949508344,1.01653594677388,-3.90701333060372,9.34440001316651e-05,0.00280415135626429
"ENSMUSG00000079543",299.812482030504,-3.04163698090013,0.792016842419667,-3.84036906539476,0.000122849481706896,0.00340765873188618
"ENSMUSG00000076538",244.143976227081,-3.56564735490373,0.916538094701038,-3.89034277518688,0.000100102718827488,0.00295662408585916
"ENSMUSG00000076543",187.93881583854,-2.88913078129065,0.67352809770678,-4.28954752018146,1.79037503938912e-05,0.000807344252387635
"ENSMUSG00000076545",429.835876740752,-2.38957953790226,0.703200157189975,-3.39814989156308,0.000678432377415258,0.0115060767959698
"ENSMUSG00000076547",171.433020760802,-2.36069237771729,0.72630795259582,-3.25026370602193,0.00115298039886068,0.0168355103262211
"ENSMUSG00000094262",35.7577182375302,-9.07755989777732,2.32678745059091,-3.90132751295008,9.56666157603785e-05,0.00285560615008634
"ENSMUSG00000094006",342.392396060638,-2.42983220717578,0.567234296371961,-4.28364826089858,1.83853487400149e-05,0.000824651347075402
"ENSMUSG00000076556",247.26528749145,-2.46011324148264,0.854710322182843,-2.87830060973145,0.00399823941853943,0.0408421004201499
"ENSMUSG00000096833",239.64219438459,-2.01851022465961,0.663135071526658,-3.04389001777968,0.00233540502093775,0.0280541717987675
"ENSMUSG00000095753",190.327807171942,-2.24839971854071,0.724467486396881,-3.10352053164328,0.00191232965568037,0.0243040238455535
"ENSMUSG00000076563",559.943156566948,-2.45400656860216,0.721899983471718,-3.39937196950816,0.000675407927299543,0.0114942025165558
"ENSMUSG00000094094",23.3896474506451,-2.36661651046081,0.838463378480902,-2.82256395592203,0.00476413186564772,0.0460982483993021
"ENSMUSG00000096422",682.206306427542,-2.60672235975569,0.672864475261394,-3.87406744685553,0.000107033768887697,0.00306612737211032
"ENSMUSG00000095007",232.495456205955,-2.17475550241561,0.6760714201349,-3.21675408491852,0.00129649674916058,0.018420739405723
"ENSMUSG00000094930",339.244056571352,-1.99932340402061,0.630701578818019,-3.16999904735848,0.00152439437393955,0.0208033100597548
"ENSMUSG00000076583",694.241302827422,-2.9230841795922,1.00844254028921,-2.89861252655395,0.00374817783284388,0.039189720490336
"ENSMUSG00000095630",467.035761716504,-2.7868214138374,0.537119080487528,-5.188461023034,2.12039130245084e-07,2.51032720597685e-05
"ENSMUSG00000096594",258.049855810284,-2.24073885373749,0.777525605365635,-2.88188432416161,0.00395304826571045,0.0405277562317366
"ENSMUSG00000095794",1204.12237613424,-2.45495861647126,0.649797593550698,-3.77803586968765,0.000158070115805951,0.00407000382147688
"ENSMUSG00000094797",940.298050034462,-2.84028748385291,0.500692436214121,-5.67271897560333,1.40548690056587e-08,2.96294207225542e-06
"ENSMUSG00000076594",391.092718552362,-4.13090191998161,0.935565656679591,-4.41540568584205,1.00820730592083e-05,0.000528156810369881
"ENSMUSG00000094117",535.177865901539,-1.7984439020119,0.621208460806013,-2.89507309620097,0.00379070250567595,0.0394874600112569
"ENSMUSG00000076596",215.744306336353,-2.27441230191355,0.649519413182293,-3.50168487000283,0.000462326099408447,0.00881883833954784
"ENSMUSG00000096715",234.07786774576,-1.12655916503114,0.327800681762855,-3.43672001831326,0.000588803913620351,0.0103402118201094
"ENSMUSG00000095682",51.9403341461403,-2.57938297540616,0.810481072443298,-3.1825332671006,0.00145992743272438,0.0201817017646694
"ENSMUSG00000076604",42.2399585199792,-1.74502986570146,0.47223851282004,-3.6952298855948,0.000219687925834695,0.00512453232254789
"ENSMUSG00000076605",68.7197451624632,-1.51252472216409,0.464427872137862,-3.25674838420358,0.00112696282780443,0.0165559478143918
"ENSMUSG00000076608",56.9542791312392,-1.21266466152376,0.389015682972884,-3.11726419936721,0.0018253790634822,0.0235179663144593
"ENSMUSG00000076609",24964.2638247684,-2.14303269789928,0.467722736064337,-4.58184418386815,4.60893264135839e-06,0.000291122280885802
"ENSMUSG00000054422",112.863949720898,1.97813312648829,0.657027515593336,3.01073102654143,0.00260619602862746,0.0303546243251396
"ENSMUSG00000030017",857.573875965599,-1.20810501309593,0.384521689463562,-3.14183840911894,0.00167890666363254,0.0221728746140664
"ENSMUSG00000030043",46.66076224957,-1.24857051480195,0.362754406174874,-3.44191688246524,0.000577607698264435,0.0102540566644523
