"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSMUSG00000073530",194.744745306613,-2.68472842125861,0.477089482418092,-5.6273058203909,1.83046035482227e-08,1.57376120321138e-06
"ENSMUSG00000040181",8347.27054622512,1.0348178126578,0.201039058457004,5.14734709066056,2.64196207064353e-07,1.36666800372571e-05
"ENSMUSG00000026582",90.2451451415428,-2.25017732133691,0.529902680875842,-4.24639731510271,2.17235269704345e-05,0.000431841577546026
"ENSMUSG00000026580",148.632703913318,-1.7256416549389,0.344374125112704,-5.01095038535239,5.41618786990332e-07,2.37525840870748e-05
"ENSMUSG00000040612",684.541204705858,-1.79785794577719,0.268989595019683,-6.68374531604332,2.32911447925175e-11,6.744483930904e-09
"ENSMUSG00000026678",1032.79035996068,-1.61605164276158,0.35880070816096,-4.50403693750963,6.66746098316351e-06,0.000170800101738331
"ENSMUSG00000038421",114.539123614929,-1.18995940552874,0.350940396853813,-3.39077352221844,0.000696956692549254,0.00667581126581961
"ENSMUSG00000026656",605.447762112476,-1.0991892530683,0.216027645099971,-5.08818791483668,3.61501075348718e-07,1.76748541435512e-05
"ENSMUSG00000059089",203.506405863161,-1.11295746564794,0.352788228204547,-3.15474660623497,0.0016063755601534,0.0127160442316085
"ENSMUSG00000038209",205.198843381639,-2.22562176521333,0.487495824163236,-4.56541708646122,4.98502201262094e-06,0.000136475909661315
"ENSMUSG00000004707",262.851655604054,-1.26753583186042,0.250945500918227,-5.05104027457125,4.39410401874753e-07,2.03673247166006e-05
"ENSMUSG00000038179",209.291411497722,-1.40393857977335,0.233242894386345,-6.01921264725799,1.75267496045324e-09,2.29192011673402e-07
"ENSMUSG00000038147",1269.41352322516,-1.16362517924045,0.221743871503029,-5.24760919593018,1.54085722484666e-07,8.72423302973026e-06
"ENSMUSG00000073492",24.2740211551484,-1.77365799667014,0.473145565809407,-3.74865184171378,0.000177787686949877,0.00228814585967243
"ENSMUSG00000044708",62.92922360902,-1.30376596726823,0.380403135604803,-3.4273270781414,0.000609554387705849,0.00605544586959136
"ENSMUSG00000005339",59.2360176873106,-2.89344401993951,0.501637545869057,-5.76799731951242,8.02190816079224e-09,8.03306161598906e-07
"ENSMUSG00000037872",28.3195416751364,-2.62688648165459,0.501251683043307,-5.24065368859346,1.60008758166121e-07,8.96191524087374e-06
"ENSMUSG00000073489",554.23203785035,1.11409691697275,0.236219950133681,4.71635404351859,2.40108471626763e-06,7.67445895165545e-05
"ENSMUSG00000039748",30.218048811749,-1.39101205907316,0.416231649344714,-3.34191804314513,0.000832016233647242,0.00765994886493523
"ENSMUSG00000055214",5.34394549713832,-2.19106074614818,0.836317448158856,-2.61989122787259,0.00879578170387497,0.0457812533554
"ENSMUSG00000037568",23.2094821886711,-1.52332002901508,0.438190337149469,-3.47638891109428,0.000508214723552024,0.00527832995742385
